2;3;1;1;Fizyka 1;68;7
2;3;1;2;Bezpieczeñstwo u¿ytkowania urz¹dzeñ elektrycznych;15;2
2;3;1;3;Podstawy informatyki 1;43;4
2;3;1;4;Geometria i grafika in¿ynierska;43;3
2;3;1;5;Analiza matematyczna 1;58;6
2;3;1;6;Algebra;58;6
2;3;1;7;Religie œwiata;28;5
2;3;1;8;Podstawy negocjacji;28;5
2;3;1;9;Wiedza o nauce.;30;2
2;3;2;1;Fizyka 2;58;5
2;3;2;2;Podstawy informatyki 2;43;3
2;3;2;3;Teoria obwodów 1;73;6
2;3;2;4;Podstawy mechaniki;58;4
2;3;2;5;Analiza matematyczna 2;58;5
2;3;2;6;Równania ró¿niczkowe;58;5
2;3;2;7;Podstawy negocjacji;28;5
2;3;2;8;Wiedza o nauce.;30;2
2;3;2;9;Religie œwiata;28;5
2;3;3;1;In¿ynieria materia³owa   w elektrotechnice;56;6
2;3;3;2;Teoria obwodów 2;98;7
2;3;3;3;Teoria pola elektromagnetycznego;70;5
2;3;3;4;Metrologia 1;56;5
2;3;3;5;Stochastyczne metody analizy danych;28;2
2;3;3;6;Metody numeryczne;42;3
2;3;4;1;Metrologia 2;56;5
2;3;4;2;Elektromechaniczne przetwarzanie energii;56;5
2;3;4;3;Podstawy elektroniki;56;4
2;3;4;4;Podstawy elektroenergetyki;56;5
2;3;4;5;Teoria sterowania i technika regulacji;84;6
2;3;4;6;Technika wysokich napiêæ;56;5
2;3;5;1;Maszyny elektryczne;70;5
2;3;5;2;Urz¹dzenia i rozdzielnie elektroenergetyczne;70;6
2;3;5;3;Sieci elektryczne;70;6
2;3;5;4;Pomiary w energetyce;56;4
2;3;5;5;Niezawodnoœæ zasilania energi¹ elektryczn¹;56;3
2;3;5;6;Napêd elektryczny i energoelektronika;70;6
2;3;5;7;Maszyny elektryczne;70;5
2;3;5;8;Urz¹dzenia i sieci elektryczne;70;6
2;3;5;9;Teoria i przetwarzanie sygna³ów;56;4
2;3;5;10;Energoelektronika;70;6
2;3;5;11;Miernictwo przemys³owe;56;5
2;3;5;12;Elektronika przemys³owa;56;4
2;3;5;13;Miernictwo przemys³owe;56;5
2;3;5;14;Elektromaszynowe elementy automatyki;56;4
2;3;5;15;Urz¹dzenia i sieci elektroenergetyczne;56;4
2;3;5;16;Napêd elektryczny i energoelektronika;70;6
2;3;5;17;Podstawy techniki cyfrowej;56;5
2;3;5;18;Teoria i przetwarzanie sygna³ów;70;6
2;3;6;1;Ochrona w³asnoœvci intelektualnej;10;0
2;3;6;2;Wytwarzanie energii elektrycznej;42;2
2;3;6;3;In¿ynieria wysokonapiêciowych  uk³adów przesy³owo-rozdzielczych;70;4
2;3;6;4;Podstawy techniki mikroprocesorowej;56;3
2;3;6;5;Zabezpieczenia elektroenergetyczne;70;4
2;3;6;6;Systemy elektroenergetyczne;70;3
2;3;6;7;Gospodarka elektroenergetyczna;70;4
2;3;6;8;Uk³ady energoelektroniczne;56;3
2;3;6;9;Podstawy techniki mikroprocesorowej;56;4
2;3;6;10;Napêd elektryczny;98;4
2;3;6;11;Podstawy regulacji cyfrowej;56;3
2;3;6;12;Grzejnictwo elektryczne;56;3
2;3;6;13;Jakoœæ energii elektrycznej;56;3
2;3;6;14;Systemy pomiarowe;56;4
2;3;6;15;Technika mikroprocesorowa;56;2
2;3;6;16;Metody identyfikacji systemów;70;3
2;3;6;17;Komputerowe uk³ady sterowania;56;3
2;3;6;18;Sterowniki przemys³owe;42;3
2;3;6;19;Elektroniczne uk³ady pomiarowe;70;3
2;3;6;20;Inteligentne systemy zasilania i zabezpieczeñ;28;2
2;3;7;2;Jakoœæ energii elektrycznej;48;4
2;3;7;3;Programowanie w œrodowisku LabVIEW;48;3
2;3;7;4;Elektroenergetyka przemys³owa;48;4
2;3;7;5;Podstawy pomiarów i diagnostyki eksploatacyjnej w elektroenergetyce;48;4
2;3;7;6;Procesy technologiczne urz¹dzeñ elektrycznych;48;4
2;3;7;7;Projektowanie instalacji elektrycznych;48;4
2;3;7;8;Sterowniki programowalne PLC;48;4
2;3;7;9;Programowanie mikrokontrolerów ARM w jêzyku C/C++;48;4
2;3;7;10;Projektowanie uk³adów energoelektronicznych - wybrane zagadnienia;48;4
2;3;7;11;Nowoczesne systemy zasilania Ÿróde³ œwiat³a i sterowania oœwietleniem;48;4
2;3;7;12;Jêzyk C++ w programach sterowania;48;4
2;3;7;13;Komputerowe wspomaganie procesów projektowych z wykorzystaniem oprogramowania CAD;48;4
2;3;7;14;Przemys³owe rozwi¹zania napêdów elektrycznych;48;4
2;3;7;15;Programowanie aplikacji w Qt;48;4
2;3;7;16;Cyfrowa technika pomiarowa;48;4
2;3;7;17;Uk³ady FPGA i analogowe procesory sygna³owe w systemach sterowania;48;4

