7;1;1;1;Fizyka I;56;6;560.0
7;1;1;2;Algebra;56;5;560.0
7;1;1;3;Analiza matematyczna;56;6;560.0
7;1;1;4;Grafika in¿ynierska i rysunek geodezyjny;56;4;560.0
7;1;1;5;Geodezja Ia;56;5;560.0
7;1;1;6;Podstawy geomorfologii;28;2;280.0
7;1;1;7;Podstawy prawa;28;2;280.0
7;1;2;1;Fizyka II;56;6;560.0
7;1;2;2;Matematyka;56;5;560.0
7;1;2;3;Geodezja Ib;56;4;560.0
7;1;2;4;Elektroniczna technika pomiarowa;56;3;560.0
7;1;2;5;Rachunek wyrównawczy i metody statystyczne I;56;4;560.0
7;1;2;6;Podstawy górnictwa;14;1;140.0
7;1;2;7;Zajêcia terenowe z geodezji I;60;2;600.0
7;1;2;8;Podstawy gleboznawstwa;28;2;280.0
7;1;2;9;Elementy prawa dla geodetów;42;3;420.0
7;1;3;1;Programowanie komputerowe;56;6;560.0
7;1;3;2;Geodezja IIa;42;4;420.0
7;1;3;3;Geodezja wy¿sza;70;6;700.0
7;1;3;4;Rachunek wyrównawczy i metody statystyczne II;42;5;420.0
7;1;3;5;Geologia i geotechnika;28;2;280.0
7;1;3;6;Budownictwo i in¿ynieria;70;6;700.0
7;1;3;7;Przekszta³cenia i ochrona terenów I;14;1;140.0
7;1;4;1;Geodezja IIb;56;6;560.0
7;1;4;2;Geodezja In¿ynieryjna I;70;5;700.0
7;1;4;3;Kartografia;42;5;420.0
7;1;4;4;Kataster i gospodarka nieruchomoœciami I;70;6;700.0
7;1;4;5;Przekszta³cenia i ochrona terenów II;56;5;560.0
7;1;4;6;Zajêcia terenowe z geodezji II;40;2;400.0
7;1;4;7;Ochrona w³asnoœci intelektualnej;14;1;140.0
7;1;5;1;Teledetekcja i fotogrametria I;70;6;700.0
7;1;5;2;Systemy informacji o terenie I;56;5;560.0
7;1;5;3;Zagadnienia ekonomiczne i prawne w geodezji;28;3;280.0
7;1;5;4;Geodezja in¿ynieryjna II;42;4;420.0
7;1;5;5;Geodezja satelitarna i zintegrowana;42;4;420.0
7;1;5;6;Geowizualizacja kartograficzna;42;4;420.0
7;1;5;7;Kataster i gospodarka nieruchomoœciami II;42;4;420.0
7;1;5;8;Systemy informacji geograficznej;42;4;420.0
7;1;5;9;Waloryzacja terenów u¿ytkowanych przyrodniczo;42;4;420.0
7;1;6;1;Podstawy geodezji górniczej;56;4;560.0
7;1;6;2;Autoprezentacja i komunikacja spo³eczna;14;1;140.0
7;1;6;3;Fotogrametria i lotniczy skaning laserowy;42;4;420.0
7;1;6;4;Podstawy planowania przestrzennego i wyceny nieruchomoœci;42;4;420.0
7;1;6;5;Systemy informacji o terenie II;42;4;420.0
7;1;6;6;Geodezyjna obs³uga inwestycji;42;4;420.0
7;1;6;7;Inwentaryzacja obiektów metod¹ skaningu laserowego;42;4;420.0
7;1;7;1;Bazy danych;42;4;420.0
7;1;7;2;Modelowanie danych w programie Statistica;42;4;420.0
7;1;7;3;Algorytmy numeryczne w Delphi;42;4;420.0
7;1;7;4;Podstawy Matlaba;42;4;420.0
7;1;7;5;Naziemny skaning laserowy;42;3;420.0
7;1;7;6;Wybrane zagadnienia z zakresu CAD i GIS;42;3;420.0
7;1;7;7;Technologia mobilnego pozyskiwania danych;42;3;420.0
7;1;7;8;Podstawy inwentaryzacji zabytków;42;3;420.0
7;1;7;9;Zastosowanie pakietu programowego Surfer-Grapher-Voxler do rozwi¹zywania zagadnieñ in¿ynierskich;42;3;420.0
7;1;7;10;Nowoczesne technologie pomiarowe w badaniach deformacji;42;3;420.0
7;1;7;11;Jakoœæ, standaryzacja, normalizacja w Geodezji i Kartografii;42;3;420.0
7;1;7;12;Aplikacje Bentley w geodezyjnej obs³udze inwestycji;42;3;420.0
7;1;7;13;Pomiary satelitarne w praktyce geodezyjnej;42;3;420.0
7;1;7;14;Skaning laserowy w geodezji in¿ynieryjnej;42;3;420.0
7;1;7;15;Wykorzystanie systemu EWMapa do zak³adania i prowadzenia mapy numerycznej do celów projektowych;42;3;420.0
7;1;7;16;Zastosowanie bezza³ogowych statków lataj¹cych (BSL) w geodezji;42;3;420.0
7;1;7;17;Zarz¹dzanie projektem;42;3;420.0
7;1;7;18;Automating of ArcGIS Workflows ;42;4;420.0
7;1;7;19;3D Modelling - basing on data from laser scanning and classical survey;42;4;420.0
7;1;7;20;Geodetic science and spatial information management;42;4;420.0

